meas_ts_local_tz,meas_lat_deg_dec,meas_lon_deg_dec,meas_val
2017-12-22 07:59:00+00:00,37.81577577,-122.2584689,0.27409642
2017-12-22 07:59:00+00:00,37.79749235,-122.2799357,0.351582673
2017-12-22 07:59:00+00:00,37.74167413,-122.1614933,0.392009621
2017-12-22 07:59:00+00:00,37.79500489,-122.2131173,0.285512184
2017-12-22 07:59:00+00:00,37.46971682,-122.245665,0.89911367
2017-12-22 07:59:00+00:00,37.77436161,-122.4856838,0.308157072
2017-12-22 07:59:00+00:00,37.81103185,-122.2942219,0.410329799
2017-12-22 07:59:00+00:00,37.34453656,-121.8729605,0.280579336
2017-12-22 07:59:00+00:00,37.8083041,-122.2775621,1.396798768
2017-12-22 07:59:00+00:00,37.81807842,-122.2756212,0.419342878
2017-12-22 07:59:00+00:00,37.81828181,-122.2921871,0.666148522
2017-12-22 07:59:00+00:00,37.40091816,-121.8952933,0.317309838
2017-12-22 07:59:00+00:00,37.76430797,-122.1725321,0.273177615
2017-12-22 07:59:00+00:00,37.82370869,-122.2774461,0.351954013
2017-12-22 07:59:00+00:00,37.86102186,-122.2899287,0.371496255
2017-12-22 07:59:00+00:00,37.76139983,-122.1781752,0.199784332
2017-12-22 07:59:00+00:00,37.81070109,-122.2833828,0.389470805
2017-12-22 07:59:00+00:00,37.89630806,-122.2715956,0.068396338
2017-12-22 07:59:00+00:00,37.72841074,-122.1811003,0.246454109
